"지역구분코드","행정구역시도코드","학교급구분코드","학년","사교육비총비용","학생성별코드","가중값"
1,11,2,3,1163.4213868670953,1,122.073565244948
1,11,2,3,1163.4213868670953,1,40.5337314919001
1,11,2,3,1163.4213868670953,2,75.2989975234251
1,11,2,3,1164.23835187875534,2,115.8446115745
1,11,2,3,1172.21258716559613,1,96.3827168299841
1,11,2,3,1178.93367202532323733333333333333333333,2,100.398663364567
1,11,2,3,1180.8727076701017295,1,48.6404777902801
1,11,2,3,1184.173940095857315,2,49.2195310973072
1,11,2,3,1184.173940095857315,2,96.3827168299841
1,11,2,3,1186.689814604437206,1,100.398663364567
1,11,2,3,1186.689814604437206,2,100.398663364567
1,11,2,3,1186.689814604437206,2,49.6132873460857
1,11,2,3,1188.16105773927771,2,100.398663364567
1,11,2,3,119.61352930261185,1,123.526821974054
1,11,2,3,119.61352930261185,1,135.342431032442
1,11,2,3,119.61352930261185,2,103.762530458205
1,11,2,3,119.61352930261185,2,115.291700509117
1,11,2,3,1194.1417342044083025,1,49.2195310973072
1,11,2,3,1196.1352930261185,1,100.398663364567
1,11,2,3,1196.1352930261185,1,135.342431032442
1,11,2,3,1196.1352930261185,1,45.9382290241534
1,11,2,3,1196.1352930261185,2,100.398663364567
1,11,2,3,1196.1352930261185,2,96.3827168299841
1,11,2,3,1202.1159694912490925,1,47.250749853415
1,11,2,3,1210.27746858603752033333333333333333333,2,75.2989975234251
1,11,2,3,1216.4695930075625145,1,96.3827168299841
1,11,2,3,1218.6154903234797,2,49.7664147761662
1,11,2,3,1220.05799888664087,1,100.398663364567
1,11,2,3,1220.05799888664087,2,49.2195310973072
1,11,2,3,1220.49421758611388,2,115.291700509117
1,11,2,3,1228.03223417348166,2,100.398663364567
1,11,2,3,1229.627081230849818,2,49.7664147761662
1,11,2,3,1232.019351816902055,1,100.398663364567
1,11,2,3,1232.019351816902055,1,44.5871046410901
1,11,2,3,1233.226670079121018,2,49.6132873460857
1,11,2,3,1243.98070474716324,2,43.5204274965664
1,11,2,3,1244.860883947791971,2,43.5204274965664
1,11,2,3,1248.765245919267714,1,45.9382290241534
1,11,2,3,1252.61702652690593966666666666666666667,1,92.6756892596001
1,11,2,3,1255.942057677424425,2,100.398663364567
1,11,2,3,1255.942057677424425,2,100.398663364567
1,11,2,3,1255.942057677424425,2,49.7664147761662
1,11,2,3,1256.495097816462924,2,49.6132873460857
1,11,2,3,1260.37316910601990833333333333333333333,2,111.57261339592
1,11,2,3,1263.916292964265215,1,123.526821974054
1,11,2,3,1267.90341060768561,2,123.526821974054
1,11,2,3,1268.129311685133877,1,40.5337314919001
1,11,2,3,1277.472492951894558,1,49.7664147761662
1,11,2,3,1279.76352555380483,1,40.5337314919001
1,11,2,3,1279.76352555380483,2,40.5337314919001
1,11,2,3,128.295578799638891333333333333333333333,1,50.1144316627128
1,11,2,3,129.1397739422475783,1,100.398663364567
1,11,2,3,1291.82611646820798,1,49.7664147761662
1,11,2,3,1299.15388200158975166666666666666666667,2,75.2989975234251
1,11,2,3,1303.031953291146736,1,110.966943718732
1,11,2,3,1303.031953291146736,1,111.57261339592
1,11,2,3,1303.031953291146736,2,100.398663364567
1,11,2,3,1303.787469398469165,1,49.2195310973072
1,11,2,3,1315.74882232873035,1,44.5871046410901
1,11,2,3,1315.74882232873035,1,49.7664147761662
1,11,2,3,1315.74882232873035,2,49.2195310973072
1,11,2,3,1317.343669386098508,1,45.9382290241534
1,11,2,3,1319.735939972150745,1,49.7664147761662
1,11,2,3,1319.735939972150745,2,96.3827168299841
1,11,2,3,1334.05652360760261066666666666666666667,2,50.1144316627128
1,11,2,3,1337.934594897159595,1,92.6756892596001
1,11,2,3,1337.934594897159595,2,100.398663364567
1,11,2,3,1345.47622374714399,2,135.342431032442
1,11,2,3,1349.568808765830548,2,40.5337314919001
1,11,2,3,1357.32495134494451666666666666666666667,1,40.5337314919001
1,11,2,3,1360.0396012476344057,2,49.6132873460857
1,11,2,3,1361.203022634501501,2,75.2989975234251
1,11,2,3,1375.555586980036275,1,47.250749853415
1,11,2,3,1375.555586980036275,2,115.8446115745
1,11,2,3,1384.471450371843407,1,110.966943718732
1,11,2,3,139.610566424051436,1,48.6404777902801
1,11,2,3,139.610566424051436,1,92.6756892596001
1,11,2,3,139.610566424051436,2,43.5204274965664
1,11,2,3,1396.10566424051436,1,40.5337314919001
1,11,2,3,1396.10566424051436,2,40.5337314919001
1,11,2,3,1396.94523752871495,2,49.2195310973072
1,11,2,3,1399.478292840558645,1,49.2195310973072
1,11,2,3,1407.739878109185313,2,100.398663364567
1,11,2,3,1410.2469766083183705,2,96.3827168299841
1,11,2,3,1411.43964577081983,2,49.2195310973072
1,11,2,3,1412.6357810638459485,1,100.398663364567
1,11,2,3,1423.400998701081015,2,44.5871046410901
1,11,2,3,143.53623516313422,1,115.291700509117
1,11,2,3,1431.375233987921805,1,100.398663364567
1,11,2,3,1433.3687928096320025,2,49.7664147761662
1,11,2,3,1434.88637713608420333333333333333333333,1,43.5204274965664
1,11,2,3,1434.88637713608420333333333333333333333,2,40.5337314919001
1,11,2,3,1435.3623516313422,1,123.526821974054
1,11,2,3,1435.3623516313422,2,44.5871046410901
1,11,2,3,1435.3623516313422,2,49.7664147761662
1,11,2,3,1437.3559104530523975,1,100.398663364567
1,11,2,3,1442.642519715198172,2,43.5204274965664
1,11,2,3,1461.2786163135747675,1,100.398663364567
1,11,2,3,1461.677328077916807,2,96.3827168299841
1,11,2,3,1464.069598663969044,1,45.9382290241534
1,11,2,3,147.7545161321211031,1,50.1144316627128
1,11,2,3,1471.246410422125755,1,49.2195310973072
1,11,2,3,1471.246410422125755,1,49.7664147761662
1,11,2,3,1487.194880995807335,1,96.3827168299841
1,11,2,3,1495.169116282648125,1,100.398663364567
1,11,2,3,1500.813589058552937,2,40.5337314919001
1,11,2,3,151.244780292722389,2,108.085969227297
1,11,2,3,151.244780292722389,2,49.6132873460857
1,11,2,3,1512.44780292722389,2,49.6132873460857
1,11,2,3,1519.091822143170495,1,96.3827168299841
1,11,2,3,1531.05317507343168,1,49.2195310973072
1,11,2,3,154.7350444533236749,2,92.6756892596001
1,11,2,3,1548.9952044688234575,2,49.7664147761662
1,11,2,3,1554.97588093395405,1,43.5204274965664
1,11,2,3,1554.97588093395405,1,47.250749853415
1,11,2,3,1566.937233864215235,1,45.9382290241534
1,11,2,3,1570.92435150763563,1,49.7664147761662
1,11,2,3,1573.316622093687867,2,100.398663364567
1,11,2,3,1578.89858679447642,1,44.5871046410901
1,11,2,3,1582.253086139249608,1,40.5337314919001
1,11,2,3,159.484705736815800000000000000000000001,1,47.250749853415
1,11,2,3,1590.00922871836357666666666666666666667,2,75.2989975234251
1,11,2,3,1591.17265010523067196666666666666666667,2,49.6132873460857
1,11,2,3,1594.847057368158,1,47.250749853415
1,11,2,3,1594.847057368158,1,49.2195310973072
1,11,2,3,1602.82129265499879,2,103.762530458205
1,11,2,3,1609.39958516614849833333333333333333333,2,40.5337314919001
1,11,2,3,1610.79552794183958,1,115.8446115745
1,11,2,3,1614.782645585259975,1,47.250749853415
1,11,2,3,1614.782645585259975,2,44.5871046410901
1,11,2,3,1614.782645585259975,2,49.7664147761662
1,11,2,3,1615.9787808782860935,1,43.5204274965664
1,11,2,3,162.878994161393342,2,92.6756892596001
1,11,2,3,1621.03379903481945133333333333333333333,2,75.2989975234251
1,11,2,3,1626.022744233940575,2,49.2195310973072
1,11,2,3,1652.058369351275326,2,40.5337314919001
1,11,2,3,1654.653822019463925,1,49.7664147761662
1,11,2,3,1659.81451193038929466666666666666666667,2,50.1144316627128
1,11,2,3,1662.628057306304715,2,44.5871046410901
1,11,2,3,1663.692583219946279,1,50.1144316627128
1,11,2,3,167.45894102365659,2,49.2195310973072
1,11,2,3,1674.5894102365659,1,44.5871046410901
1,11,2,3,1674.5894102365659,1,44.5871046410901
1,11,2,3,1674.5894102365659,2,49.2195310973072
1,11,2,3,1675.326797088617232,2,92.6756892596001
1,11,2,3,1679.373951408670374,1,115.291700509117
1,11,2,3,1686.961010957288185,1,122.073565244948
1,11,2,3,1686.961010957288185,1,122.073565244948
1,11,2,3,1688.36834108129796,2,96.3827168299841
1,11,2,3,1694.524998453667875,1,44.5871046410901
1,11,2,3,1694.524998453667875,1,44.5871046410901
1,11,2,3,1696.5185572753780725,1,49.7664147761662
1,11,2,3,1710.229438694630091,2,48.6404777902801
1,11,2,3,174.513208030064295,1,50.1144316627128
1,11,2,3,174.513208030064295,2,100.398663364567
1,11,2,3,174.513208030064295,2,96.076417090931
1,11,2,3,1745.13208030064295,2,40.5337314919001
1,11,2,3,1762.30599839181459,2,49.2195310973072
1,11,2,3,1783.91279319621279333333333333333333333,2,43.5204274965664
1,11,2,3,179.420293953917775,1,123.526821974054
1,11,2,3,1794.20293953917775,2,49.2195310973072
1,11,2,3,1797.4860427096622385,1,122.073565244948
1,11,2,3,1807.9568351914660962,2,100.398663364567
1,11,2,3,182.6571577381339621,2,111.57261339592
1,11,2,3,1854.009704190483675,1,43.5204274965664
1,11,2,3,1861.47421898735248,1,40.5337314919001
1,11,2,3,1861.47421898735248,2,40.5337314919001
1,11,2,3,1861.47421898735248,2,40.5337314919001
1,11,2,3,1864.7749218277187415,2,123.526821974054
1,11,2,3,1873.108432856023433,1,40.5337314919001
1,11,2,3,191.38164688417896,2,115.291700509117
1,11,2,3,193.375205705889157499999999999999999999,2,100.398663364567
1,11,2,3,1937.73917470231197,1,47.250749853415
1,11,2,3,1977.81635767406201,2,49.6132873460857
1,11,2,3,1997.20671412184693166666666666666666667,1,40.5337314919001
1,11,2,3,1997.545939353617895,2,43.5204274965664
1,11,2,3,2002.7291922900644085,2,49.7664147761662
1,11,2,3,2025.45576285756066,1,100.398663364567
1,11,2,3,203.342999814440145,1,100.398663364567
1,11,2,3,2054.053522129711979,2,75.2989975234251
1,11,2,3,209.415849636077154,2,75.2989975234251
1,11,2,3,2094.15849636077154,2,40.5337314919001
1,11,2,3,2109.34681963889546056666666666666666667,2,40.5337314919001
1,11,2,3,2121.30499538767043033333333333333333333,1,40.5337314919001
1,11,2,3,214.905640980359290499999999999999999999,1,103.762530458205
1,11,2,3,2153.0435274470133,1,115.291700509117
1,11,2,3,2204.876056811478435,2,49.2195310973072
1,11,2,3,221.050063504748107,1,48.6404777902801
1,11,2,3,2212.850292098319225,1,44.5871046410901
1,11,2,3,223.278588031542119999999999999999999999,2,112.948496285138
1,11,2,3,2268.671704390835835,2,49.6132873460857
1,11,2,3,227.265705674962515,1,96.3827168299841
1,11,2,3,2272.65705674962515,1,115.291700509117
1,11,2,3,2276.644174393045545,1,44.5871046410901
1,11,2,3,2307.45241728640567833333333333333333333,2,40.5337314919001
1,11,2,3,232.050246847066989,2,49.2195310973072
1,11,2,3,232.68427737341906,1,108.085969227297
1,11,2,3,232.68427737341906,1,50.1144316627128
1,11,2,3,232.68427737341906,2,100.398663364567
1,11,2,3,232.68427737341906,2,100.398663364567
1,11,2,3,232.68427737341906,2,100.398663364567
1,11,2,3,232.68427737341906,2,100.398663364567
1,11,2,3,232.68427737341906,2,48.6404777902801
1,11,2,3,232.68427737341906,2,50.1144316627128
1,11,2,3,232.68427737341906,2,50.1144316627128
1,11,2,3,232.68427737341906,2,92.6756892596001
1,11,2,3,2356.386527261453445,1,115.291700509117
1,11,2,3,2378.21537923120662133333333333333333333,2,50.1144316627128
1,11,2,3,239.2270586052237,1,100.398663364567
1,11,2,3,239.2270586052237,2,103.762530458205
1,11,2,3,239.2270586052237,2,123.526821974054
1,11,2,3,2396.257703695657395,1,49.7664147761662
1,11,2,3,2401.48380696854852733333333333333333333,1,40.5337314919001
1,11,2,3,241.220617426933897499999999999999999999,1,100.398663364567
1,11,2,3,2472.0129389206449,2,44.5871046410901
1,11,2,3,248.196562531646997333333333333333333333,2,100.398663364567
1,11,2,3,251.2990195632925848,2,92.6756892596001
1,11,2,3,262.157619174052140933333333333333333333,1,122.073565244948
1,11,2,3,2655.42035051798307,1,49.7664147761662
1,11,2,3,2695.29152695218702,2,49.2195310973072
1,11,2,3,279.098235039427650000000000000000000001,1,96.3827168299841
1,11,2,3,283.8748183955712532,2,75.2989975234251
1,11,2,3,287.07247032626844,1,100.398663364567
1,11,2,3,287.07247032626844,1,100.398663364567
1,11,2,3,290.855346716773825,1,110.966943718732
1,11,2,3,290.855346716773825,1,50.1144316627128
1,11,2,3,290.855346716773825,1,92.6756892596001
1,11,2,3,290.855346716773825,2,123.526821974054
1,11,2,3,290.855346716773825,2,40.5337314919001
1,11,2,3,2958.96839393197904633333333333333333333,2,100.398663364567
1,11,2,3,299.033823256529625,1,103.762530458205
1,11,2,3,299.033823256529625,1,43.5204274965664
1,11,2,3,299.033823256529625,2,115.291700509117
1,11,2,3,2990.33823256529625,1,47.250749853415
1,11,2,3,2997.515044323452961,1,49.2195310973072
1,11,2,3,300.2299585495557435,2,103.762530458205
1,11,2,3,303.020940899950020000000000000000000001,2,100.398663364567
1,11,2,3,3032.2029678212103975,1,45.9382290241534
1,11,2,3,306.210635014686336,2,123.526821974054
1,11,2,3,310.245703164558746666666666666666666667,1,92.6756892596001
1,11,2,3,310.99517618679081,2,115.291700509117
1,11,2,3,3141.23774454115731,2,75.2989975234251
1,11,2,3,3169.758526519214025,2,49.7664147761662
1,11,2,3,3273.423585248144295,2,47.250749853415
1,11,2,3,329.636059612343668333333333333333333333,1,43.5204274965664
1,11,2,3,3292.482524833879699,2,40.5337314919001
1,11,2,3,334.91788204731318,1,45.9382290241534
1,11,2,3,337.392202191457637,1,100.398663364567
1,11,2,3,338.904999690733575000000000000000000001,2,115.291700509117
1,11,2,3,346.879234977574365,2,47.250749853415
1,11,2,3,349.02641606012859,1,110.966943718732
1,11,2,3,349.02641606012859,1,40.5337314919001
1,11,2,3,349.02641606012859,2,100.398663364567
1,11,2,3,351.3532588338627806,2,75.2989975234251
1,11,2,3,354.853470264415154999999999999999999999,2,100.398663364567
1,11,2,3,358.84058790783555,1,44.5871046410901
1,11,2,3,358.84058790783555,1,45.9382290241534
1,11,2,3,358.84058790783555,2,135.342431032442
1,11,2,3,366.814823194676339999999999999999999999,1,49.7664147761662
1,11,2,3,368.416772507913511666666666666666666667,2,100.398663364567
1,11,2,3,372.294843797470496,1,110.966943718732
1,11,2,3,372.294843797470496,1,96.076417090931
1,11,2,3,374.789058481517130000000000000000000001,2,103.762530458205
1,11,2,3,382.76329376835792,1,115.8446115745
1,11,2,3,382.76329376835792,1,45.9382290241534
1,11,2,3,3839.29057666141449,1,40.5337314919001
1,11,2,3,387.807128955698433333333333333333333333,2,49.6132873460857
1,11,2,3,39.87117643420395,2,47.250749853415
1,11,2,3,390.737529055198709999999999999999999999,1,123.526821974054
1,11,2,3,395.563271534812402,1,40.5337314919001
1,11,2,3,395.563271534812402,2,92.6756892596001
1,11,2,3,398.711764342039500000000000000000000001,1,47.250749853415
1,11,2,3,404.8706426297491644,2,96.076417090931
1,11,2,3,407.197485403483355,1,96.076417090931
1,11,2,3,414.953627982597323666666666666666666667,1,111.57261339592
1,11,2,3,418.647352559141475,1,96.3827168299841
1,11,2,3,418.647352559141475,2,100.398663364567
1,11,2,3,418.831699272154308,1,110.966943718732
1,11,2,3,418.831699272154308,2,96.076417090931
1,11,2,3,42.6587841851268276666666666666666666667,2,108.085969227297
1,11,2,3,4211.585420458884986,1,40.5337314919001
1,11,2,3,430.60870548940266,1,45.9382290241534
1,11,2,3,430.60870548940266,2,115.291700509117
1,11,2,3,438.582940776243449999999999999999999999,2,100.398663364567
1,11,2,3,442.100127009496214,1,108.085969227297
1,11,2,3,442.100127009496214,1,110.966943718732
1,11,2,3,442.570058419663845,1,43.5204274965664
1,11,2,3,446.557176063084240000000000000000000001,1,100.398663364567
1,11,2,3,446.616650787570015,1,50.1144316627128
1,11,2,3,462.505646636765819999999999999999999999,1,47.250749853415
1,11,2,3,465.36855474683812,1,122.073565244948
1,11,2,3,465.36855474683812,1,40.5337314919001
1,11,2,3,465.36855474683812,1,96.076417090931
1,11,2,3,465.36855474683812,2,108.085969227297
1,11,2,3,465.687780991096528333333333333333333332,1,50.1144316627128
1,11,2,3,47.84541172104474,2,115.291700509117
1,11,2,3,474.6759258417748824,2,92.6756892596001
1,11,2,3,478.4541172104474,1,115.291700509117
1,11,2,3,478.4541172104474,2,115.291700509117
1,11,2,3,478.4541172104474,2,115.8446115745
1,11,2,3,478.4541172104474,2,115.8446115745
1,11,2,3,478.4541172104474,2,43.5204274965664
1,11,2,3,488.636982484180026,1,122.073565244948
1,11,2,3,493.2906680316484072,1,100.398663364567
1,11,2,3,497.592281898865296,1,112.948496285138
1,11,2,3,50.4149267642407963333333333333333333333,1,108.085969227297
1,11,2,3,500.271196352850979,1,110.966943718732
1,11,2,3,500.271196352850979,1,92.6756892596001
1,11,2,3,500.271196352850979,1,92.6756892596001
1,11,2,3,500.271196352850979,2,92.6756892596001
1,11,2,3,504.769093657022007,1,100.398663364567
1,11,2,3,508.3574995361003625,1,96.3827168299841
1,11,2,3,522.312411288071744999999999999999999999,1,45.9382290241534
1,11,2,3,522.312411288071744999999999999999999999,2,115.8446115745
1,11,2,3,523.539624090192885,1,48.6404777902801
1,11,2,3,523.539624090192885,2,123.526821974054
1,11,2,3,523.539624090192885,2,123.526821974054
1,11,2,3,523.539624090192885,2,96.076417090931
1,11,2,3,529.3567310245283615,2,108.085969227297
1,11,2,3,538.260881861753325,1,100.398663364567
1,11,2,3,538.260881861753325,1,45.9382290241534
1,11,2,3,538.260881861753325,2,112.948496285138
1,11,2,3,542.929980537977806666666666666666666668,1,100.398663364567
1,11,2,3,544.2415583268839175,1,100.398663364567
1,11,2,3,550.22223479201451,1,103.762530458205
1,11,2,3,558.196470078855299999999999999999999999,1,49.7664147761662
1,11,2,3,562.183587722275695,1,112.948496285138
1,11,2,3,562.183587722275695,2,43.5204274965664
1,11,2,3,570.076479564876697,2,123.526821974054
1,11,2,3,574.14494065253688,2,115.291700509117
1,11,2,3,581.71069343354765,1,40.5337314919001
1,11,2,3,581.71069343354765,1,92.6756892596001
1,11,2,3,581.71069343354765,2,108.085969227297
1,11,2,3,581.71069343354765,2,123.526821974054
1,11,2,3,581.71069343354765,2,123.526821974054
1,11,2,3,581.71069343354765,2,123.526821974054
1,11,2,3,581.71069343354765,2,40.5337314919001
1,11,2,3,581.71069343354765,2,43.5204274965664
1,11,2,3,581.71069343354765,2,92.6756892596001
1,11,2,3,584.9101582897719465,2,100.398663364567
1,11,2,3,590.093411226218460000000000000000000001,1,49.2195310973072
1,11,2,3,593.344907302218603,1,108.085969227297
1,11,2,3,598.06764651305925,1,100.398663364567
1,11,2,3,598.06764651305925,1,115.291700509117
1,11,2,3,598.06764651305925,1,115.8446115745
1,11,2,3,598.06764651305925,2,115.291700509117
1,11,2,3,598.06764651305925,2,115.291700509117
1,11,2,3,598.06764651305925,2,123.526821974054
1,11,2,3,598.06764651305925,2,43.5204274965664
1,11,2,3,598.06764651305925,2,47.250749853415
1,11,2,3,602.054764156479645000000000000000000001,2,123.526821974054
1,11,2,3,604.979121170889556,1,48.6404777902801
1,11,2,3,610.028999443320435,2,43.5204274965664
1,11,2,3,616.0096759084510275,2,100.398663364567
1,11,2,3,616.613335039560509,2,123.526821974054
1,11,2,3,616.613335039560509,2,92.6756892596001
1,11,2,3,616.613335039560509,2,96.076417090931
1,11,2,3,621.99035237358162,2,115.291700509117
1,11,2,3,628.247548908231462,1,48.6404777902801
1,11,2,3,629.964587660422409999999999999999999999,2,123.526821974054
1,11,2,3,633.951705303842805,1,123.526821974054
1,11,2,3,639.881762776902415,2,100.398663364567
1,11,2,3,639.881762776902415,2,123.526821974054
1,11,2,3,642.3246523550256345,2,100.398663364567
1,11,2,3,645.91305823410399,1,49.2195310973072
1,11,2,3,649.900175877524385000000000000000000001,2,47.250749853415
1,11,2,3,649.900175877524385000000000000000000001,2,96.3827168299841
1,11,2,3,65.9272119224687336666666666666666666667,2,96.076417090931
1,11,2,3,651.515976645573368,2,111.57261339592
1,11,2,3,651.515976645573368,2,75.2989975234251
1,11,2,3,651.835202889831776333333333333333333332,1,43.5204274965664
1,11,2,3,651.8937346992345825,2,47.250749853415
1,11,2,3,657.874411164365175,1,100.398663364567
1,11,2,3,665.848646451205964999999999999999999999,2,100.398663364567
1,11,2,3,673.4241699737047155,2,135.342431032442
1,11,2,3,674.784404382915274,1,111.57261339592
1,11,2,3,674.784404382915274,2,49.6132873460857
1,11,2,3,674.784404382915274,2,50.1144316627128
1,11,2,3,686.418618251586227,1,48.6404777902801
1,11,2,3,689.372640547386295500000000000000000001,1,43.5204274965664
1,11,2,3,690.296689541143211333333333333333333332,1,96.076417090931
1,11,2,3,693.75846995514873,1,112.948496285138
1,11,2,3,697.745587598569125000000000000000000001,2,100.398663364567
1,11,2,3,698.05283212025718,1,43.5204274965664
1,11,2,3,698.05283212025718,1,50.1144316627128
1,11,2,3,698.05283212025718,1,92.6756892596001
1,11,2,3,698.05283212025718,2,100.398663364567
1,11,2,3,698.05283212025718,2,100.398663364567
1,11,2,3,698.05283212025718,2,100.398663364567
1,11,2,3,698.05283212025718,2,108.085969227297
1,11,2,3,698.05283212025718,2,111.57261339592
1,11,2,3,698.05283212025718,2,40.5337314919001
1,11,2,3,698.05283212025718,2,43.5204274965664
1,11,2,3,698.05283212025718,2,43.5204274965664
1,11,2,3,698.05283212025718,2,48.6404777902801
1,11,2,3,698.05283212025718,2,92.6756892596001
1,11,2,3,698.05283212025718,2,96.076417090931
1,11,2,3,698.543011127253204,2,47.250749853415
1,11,2,3,709.687045988928133,1,100.398663364567
1,11,2,3,713.565117278485117333333333333333333332,2,75.2989975234251
1,11,2,3,717.6811758156711,1,112.948496285138
1,11,2,3,717.6811758156711,1,115.291700509117
1,11,2,3,717.6811758156711,1,49.7664147761662
1,11,2,3,717.6811758156711,2,100.398663364567
1,11,2,3,717.6811758156711,2,103.762530458205
1,11,2,3,717.6811758156711,2,123.526821974054
1,11,2,3,717.6811758156711,2,123.526821974054
1,11,2,3,717.6811758156711,2,47.250749853415
1,11,2,3,720.1578384707319907,2,48.6404777902801
1,11,2,3,721.321259857599086,2,75.2989975234251
1,11,2,3,727.1383667919345625,2,100.398663364567
1,11,2,3,729.642528745932285,1,100.398663364567
1,11,2,3,729.642528745932285,2,100.398663364567
1,11,2,3,729.642528745932285,2,115.291700509117
1,11,2,3,731.7920523394029437,1,43.5204274965664
1,11,2,3,732.955473726270039,1,92.6756892596001
1,11,2,3,732.955473726270039,2,111.57261339592
1,11,2,3,732.955473726270039,2,49.6132873460857
1,11,2,3,736.833545015827023333333333333333333332,2,75.2989975234251
1,11,2,3,737.616764032773074999999999999999999999,2,112.948496285138
1,11,2,3,737.616764032773074999999999999999999999,2,135.342431032442
1,11,2,3,738.7725806606055155,2,49.6132873460857
1,11,2,3,744.589687594940992,1,122.073565244948
1,11,2,3,744.589687594940992,2,100.398663364567
1,11,2,3,748.467758884497976333333333333333333332,2,40.5337314919001
1,11,2,3,750.4067945292764685,1,108.085969227297
1,11,2,3,753.565234606454655,2,115.291700509117
1,11,2,3,754.284865818833452833333333333333333332,2,92.6756892596001
1,11,2,3,756.223901463611945,1,48.6404777902801
1,11,2,3,756.223901463611945,2,100.398663364567
1,11,2,3,758.2793834156634,1,47.250749853415
1,11,2,3,760.101972753168929333333333333333333332,2,100.398663364567
1,11,2,3,763.980044042725913666666666666666666668,1,48.6404777902801
1,11,2,3,765.52658753671584,2,100.398663364567
1,11,2,3,765.919079687504405833333333333333333332,2,111.57261339592
1,11,2,3,769.513705180136235000000000000000000001,1,45.9382290241534
1,11,2,3,771.5072640018464325,2,43.5204274965664
1,11,2,3,777.089228702634985499999999999999999999,2,100.398663364567
1,11,2,3,777.487940466977025,1,112.948496285138
1,11,2,3,777.487940466977025,1,96.3827168299841
1,11,2,3,777.487940466977025,2,112.948496285138
1,11,2,3,779.492329200953851,2,92.6756892596001
1,11,2,3,785.82569133671199,2,96.3827168299841
1,11,2,3,786.4728575221564228,2,49.6132873460857
1,11,2,3,789.44929339723821,1,115.8446115745
1,11,2,3,789.44929339723821,2,115.291700509117
1,11,2,3,789.44929339723821,2,123.526821974054
1,11,2,3,79.2325224220141866,2,43.5204274965664
1,11,2,3,791.126543069624804,2,75.2989975234251
1,11,2,3,791.126543069624804,2,92.6756892596001
1,11,2,3,791.841563983290447,1,123.526821974054
1,11,2,3,796.9436500039602805,1,92.6756892596001
1,11,2,3,801.410646327499395,1,100.398663364567
1,11,2,3,805.397763970919790000000000000000000001,1,49.2195310973072
1,11,2,3,808.234959449144783,2,123.526821974054
1,11,2,3,808.986169849998145500000000000000000001,1,45.9382290241534
1,11,2,3,813.37199925776058,2,43.5204274965664
1,11,2,3,814.39497080696671,1,111.57261339592
1,11,2,3,814.39497080696671,1,122.073565244948
1,11,2,3,814.39497080696671,1,92.6756892596001
1,11,2,3,819.3526757228911725,2,112.948496285138
1,11,2,3,821.346234544601369999999999999999999999,2,103.762530458205
1,11,2,3,83.729470511828295,1,96.3827168299841
1,11,2,3,837.29470511828295,1,115.8446115745
1,11,2,3,837.29470511828295,1,43.5204274965664
1,11,2,3,837.29470511828295,1,45.9382290241534
1,11,2,3,837.29470511828295,2,100.398663364567
1,11,2,3,837.29470511828295,2,100.398663364567
1,11,2,3,837.29470511828295,2,115.291700509117
1,11,2,3,837.29470511828295,2,96.3827168299841
1,11,2,3,837.663398544308616,1,122.073565244948
1,11,2,3,837.663398544308616,2,100.398663364567
1,11,2,3,839.833537314334409999999999999999999999,2,96.3827168299841
1,11,2,3,841.281822761703345000000000000000000001,2,115.8446115745
1,11,2,3,841.541469833865600333333333333333333332,2,75.2989975234251
1,11,2,3,844.771617363214551133333333333333333332,2,100.398663364567
1,11,2,3,845.268940405123739999999999999999999999,1,135.342431032442
1,11,2,3,849.297612412979569,1,111.57261339592
1,11,2,3,853.175683702536553333333333333333333332,2,50.1144316627128
1,11,2,3,855.1147193473150455,2,75.2989975234251
1,11,2,3,855.2367345136747275,1,49.2195310973072
1,11,2,3,857.053754992093537666666666666666666668,2,49.6132873460857
1,11,2,3,861.21741097880532,2,115.8446115745
1,11,2,3,872.566040150321475,1,110.966943718732
1,11,2,3,872.566040150321475,2,43.5204274965664
1,11,2,3,872.566040150321475,2,75.2989975234251
1,11,2,3,873.178763909066505,1,103.762530458205
1,11,2,3,873.178763909066505,1,112.948496285138
1,11,2,3,873.178763909066505,2,100.398663364567
1,11,2,3,876.444111439878459333333333333333333332,2,92.6756892596001
1,11,2,3,877.165881552486900000000000000000000001,1,49.7664147761662
1,11,2,3,878.3831470846569515,2,75.2989975234251
1,11,2,3,879.1594403741970975,2,123.526821974054
1,11,2,3,879.5465684715240468,1,100.398663364567
1,11,2,3,885.14011683932769,1,103.762530458205
1,11,2,3,89.311435212616848,1,123.526821974054
1,11,2,3,893.114352126168479999999999999999999999,1,49.2195310973072
1,11,2,3,897.101469769588875,1,115.8446115745
1,11,2,3,897.101469769588875,1,123.526821974054
1,11,2,3,897.101469769588875,1,49.2195310973072
1,11,2,3,897.773503532441873166666666666666666668,2,40.5337314919001
1,11,2,3,901.6515748219988575,1,111.57261339592
1,11,2,3,903.590610466777349666666666666666666668,2,49.6132873460857
1,11,2,3,907.069263878139862500000000000000000001,1,45.9382290241534
1,11,2,3,909.06282269985006,1,45.9382290241534
1,11,2,3,909.06282269985006,2,47.250749853415
1,11,2,3,915.0434991649806525,2,44.5871046410901
1,11,2,3,918.631905044059008,2,100.398663364567
1,11,2,3,919.102895625005287,1,92.6756892596001
1,11,2,3,927.0048520952418375,2,44.5871046410901
1,11,2,3,930.73710949367624,1,48.6404777902801
1,11,2,3,930.73710949367624,2,75.2989975234251
