"지역구분코드","행정구역시도코드","학교급구분코드","학년","사교육비총비용","학생성별코드","가중값"
1,11,1,1,0,2,175.439070022986
1,11,1,1,0,2,175.439070022986
1,11,1,1,0,2,175.439070022986
1,11,1,1,0,2,175.439070022986
1,11,1,1,0,2,175.439070022986
1,11,1,1,0,2,177.388393023241
1,11,1,1,0,2,177.388393023241
1,11,1,1,0,2,177.388393023241
1,11,1,1,0,2,180.05588765517
1,11,1,1,0,2,180.05588765517
1,11,1,1,0,2,180.05588765517
1,11,1,1,0,2,180.05588765517
1,11,1,1,0,2,180.05588765517
1,11,1,1,0,2,184.922262997202
1,11,1,1,0,2,184.922262997202
1,11,1,1,0,2,184.922262997202
1,11,1,1,0,2,190.058992524902
1,11,1,1,0,2,190.058992524902
1,11,1,1,0,2,190.058992524902
1,11,1,1,0,2,190.058992524902
1,11,1,1,0,2,190.058992524902
1,11,1,1,0,2,190.058992524902
1,11,1,1,0,2,197.627778197077
1,11,1,1,0,2,197.627778197077
1,11,1,1,0,2,197.627778197077
1,11,1,1,0,2,197.627778197077
1,11,1,1,0,2,205.900568912303
1,11,1,1,0,2,205.900568912303
1,11,1,1,0,2,205.900568912303
1,11,1,1,0,2,206.500862116129
1,11,1,1,0,2,206.500862116129
1,11,1,1,0,2,206.500862116129
1,11,1,1,0,2,206.500862116129
1,11,1,1,0,2,206.500862116129
1,11,1,1,0,2,240.917672468817
1,11,1,1,0,2,240.917672468817
1,11,1,1,0,2,240.917672468817
1,11,1,1,0,2,240.917672468817
1,11,1,1,0,2,240.917672468817
1,11,1,1,0,2,64.9967867753089
1,11,1,1,0,2,64.9967867753089
1,11,1,1,0,2,64.9967867753089
1,11,1,1,0,2,64.9967867753089
1,11,1,1,0,2,77.8607341579221
1,11,1,1,0,2,87.2040222568727
1,11,1,1,0,2,93.4328809895065
1,11,1,1,0,2,93.4328809895065
1,11,1,1,1012.046671731548739,2,87.2040222568727
1,11,1,1,103.57156855875401721890584089204,1,240.917672468817
1,11,1,1,103.57156855875401721890584089204,2,151.778133655355
1,11,1,1,1035.7156855875401721890584089204,1,64.9967867753089
1,11,1,1,1036.702081478575924734000369309848,1,64.9967867753089
1,11,1,1,1040.316131835781944,1,77.8607341579221
1,11,1,1,1045.57964449789769763847801281488,2,183.928057282163
1,11,1,1,105.539317722470632,2,77.8607341579221
1,11,1,1,1050.51162395307646036318781476212,1,205.900568912303
1,11,1,1,1060.3755828634339858126074186566,2,64.9967867753089
1,11,1,1,1062.931699919168508,2,175.439070022986
1,11,1,1,1065.30756231861274853731722060384,1,205.900568912303
1,11,1,1,108.50354801393277994361564283928,2,183.928057282163
1,11,1,1,1080.10350068414903671144662644556,1,180.05588765517
1,11,1,1,1085.0354801393277994361564283928,2,64.9967867753089
1,11,1,1,1094.89943904968532488557603228728,2,183.928057282163
1,11,1,1,110.9695377415221613059705438129,1,180.05588765517
1,11,1,1,1108.162836085941636,1,87.2040222568727
1,11,1,1,111.9470620127634918,1,84.8185018911832
1,11,1,1,1119.470620127634918,2,87.2040222568727
1,11,1,1,118.36750692429030539303524673376,1,197.627778197077
1,11,1,1,118.36750692429030539303524673376,1,205.900568912303
1,11,1,1,118.36750692429030539303524673376,2,151.778133655355
1,11,1,1,118.36750692429030539303524673376,2,177.388393023241
1,11,1,1,118.36750692429030539303524673376,2,197.627778197077
1,11,1,1,1187.31732437779461,2,84.8185018911832
1,11,1,1,1198.625108419487892,1,87.2040222568727
1,11,1,1,120.616363111395008,1,77.8607341579221
1,11,1,1,122.500993785010555000000000000000000001,1,162.907707878487
1,11,1,1,124.385624458626102,2,162.907707878487
1,11,1,1,124.385624458626102,2,77.8607341579221
1,11,1,1,1241.5946877779223636,1,77.8607341579221
1,11,1,1,1241.971613912645473,2,87.2040222568727
1,11,1,1,1272.45069943612078297512890238792,2,64.9967867753089
1,11,1,1,128.231465834647830842454850628239999999,1,177.388393023241
1,11,1,1,128.231465834647830842454850628239999999,2,104.907094444358
1,11,1,1,128.231465834647830842454850628239999999,2,151.778133655355
1,11,1,1,128.231465834647830842454850628239999999,2,197.627778197077
1,11,1,1,128.231465834647830842454850628239999999,2,206.500862116129
1,11,1,1,1289.087380753034148,2,87.2040222568727
1,11,1,1,1306.9745556223721220480975160186,2,64.9967867753089
1,11,1,1,133.16344528982659356716465257548,1,93.4328809895065
1,11,1,1,135.6294350174159749295195535491,2,183.928057282163
1,11,1,1,135.693408500319384,1,184.922262997202
1,11,1,1,135.693408500319384,1,184.922262997202
1,11,1,1,135.693408500319384,2,184.922262997202
1,11,1,1,136.122632962933851201990533743823999999,1,130.843218668409
1,11,1,1,1379.549653086580404,2,87.2040222568727
1,11,1,1,139.081820636041108836816414912168,1,180.05588765517
1,11,1,1,140.56141447259473765422935549634,1,175.439070022986
1,11,1,1,140.56141447259473765422935549634,2,130.843218668409
1,11,1,1,1406.107342671465252814764535158124,1,206.500862116129
1,11,1,1,1425.5346415227997508,2,87.2040222568727
1,11,1,1,145.49339392777350037893915744358,2,240.917672468817
1,11,1,1,146.479789818809252923881117833028,2,180.05588765517
1,11,1,1,1469.72987764327129196352098027752,2,64.9967867753089
1,11,1,1,147.9593836553628817412940584172,1,240.917672468817
1,11,1,1,147.9593836553628817412940584172,1,240.917672468817
1,11,1,1,1485.088970809051036,2,87.2040222568727
1,11,1,1,1492.627493503513224,1,87.2040222568727
1,11,1,1,150.77045388924376,2,84.8185018911832
1,11,1,1,1537.858629670286352,1,77.8607341579221
1,11,1,1,155.35735283813102582835876133806,1,93.4328809895065
1,11,1,1,157.823342565720407190713662311680000001,1,197.627778197077
1,11,1,1,157.823342565720407190713662311680000001,1,206.500862116129
1,11,1,1,158.308976583705948,2,77.8607341579221
1,11,1,1,158.308976583705948,2,84.8185018911832
1,11,1,1,159.796134347791912280597583090576,1,240.917672468817
1,11,1,1,161.275728184345541098010523674748,1,180.05588765517
1,11,1,1,1613.6207827496313414,1,175.439070022986
1,11,1,1,162.75532202089916991542346425892,2,93.4328809895065
1,11,1,1,162.8320902003832608,2,87.2040222568727
1,11,1,1,164.234915857452798732836404843092,2,130.843218668409
1,11,1,1,165.844863272883102,1,84.8185018911832
1,11,1,1,1650.936470087219172,2,87.2040222568727
1,11,1,1,1664.5430661228324195895581571935,2,205.900568912303
1,11,1,1,167.68730147607793264013326620616,1,183.928057282163
1,11,1,1,172.6192809312566953648430681534,1,240.917672468817
1,11,1,1,172.6192809312566953648430681534,2,197.627778197077
1,11,1,1,175.085270658846076727197969127019999999,1,206.500862116129
1,11,1,1,177.55126038643545808955287010064,1,177.388393023241
1,11,1,1,177.55126038643545808955287010064,1,183.928057282163
1,11,1,1,177.55126038643545808955287010064,1,197.627778197077
1,11,1,1,177.55126038643545808955287010064,2,64.9967867753089
1,11,1,1,180.924544667092512,1,184.922262997202
1,11,1,1,180.924544667092512,2,87.2040222568727
1,11,1,1,1809.24544667092512,1,77.8607341579221
1,11,1,1,181.990041896096344541791691853156,1,104.907094444358
1,11,1,1,187.41521929679298353897247399512,1,151.778133655355
1,11,1,1,187.41521929679298353897247399512,1,64.9967867753089
1,11,1,1,192.34719875197174626368227594236,1,151.778133655355
1,11,1,1,196.001590056016888,2,162.907707878487
1,11,1,1,197.279178207150508988392077889599999999,1,64.9967867753089
1,11,1,1,198.265574098186261533334038279048,2,197.627778197077
1,11,1,1,199.74516793473989035074697886322,1,177.388393023241
1,11,1,1,200.238365880257766623217959057944000001,1,104.907094444358
1,11,1,1,202.211157662329271713101879836840000001,2,240.917672468817
1,11,1,1,207.14313711750803443781168178408,1,64.9967867753089
1,11,1,1,207.14313711750803443781168178408,2,180.05588765517
1,11,1,1,211.9224422481405817412940584172,2,183.928057282163
1,11,1,1,213.554710409240425979934424315492,2,205.900568912303
1,11,1,1,214.847896792172358,1,175.439070022986
1,11,1,1,214.847896792172358,1,77.8607341579221
1,11,1,1,214.847896792172358,2,175.439070022986
1,11,1,1,2145.4110630027617852487638470494,2,64.9967867753089
1,11,1,1,217.993491918901312432173246068008,2,183.928057282163
1,11,1,1,218.617158139403452,2,184.922262997202
1,11,1,1,219.473085755454941249586186652179999999,1,93.4328809895065
1,11,1,1,221.9390754830443226119410876258,2,130.843218668409
1,11,1,1,221.9390754830443226119410876258,2,206.500862116129
1,11,1,1,223.8941240255269836,1,162.907707878487
1,11,1,1,226.15568083386564,1,175.439070022986
1,11,1,1,226.15568083386564,2,175.439070022986
1,11,1,1,232.789430284437600606302651909727999999,2,197.627778197077
1,11,1,1,234.98923781382354626368227594236,1,175.439070022986
1,11,1,1,236.73501384858061078607049346752,1,205.900568912303
1,11,1,1,236.73501384858061078607049346752,2,205.900568912303
1,11,1,1,237.384384717007902,1,184.922262997202
1,11,1,1,237.463464875558922,1,184.922262997202
1,11,1,1,24.500198757002111,2,162.907707878487
1,11,1,1,241.232726222790016,2,162.907707878487
1,11,1,1,246.598972758938136235490097362000000001,1,93.4328809895065
1,11,1,1,251.53095221411689896019989930924,1,151.778133655355
1,11,1,1,251.53095221411689896019989930924,1,205.900568912303
1,11,1,1,251.53095221411689896019989930924,1,206.500862116129
1,11,1,1,257.449327560331414229851661645928,1,104.907094444358
1,11,1,1,257.449327560331414229851661645928,1,197.627778197077
1,11,1,1,258.9289213968850430472646022301,1,240.917672468817
1,11,1,1,266.32689057965318713432930515096,2,177.388393023241
1,11,1,1,273.271447674254314999999999999999999999,1,162.907707878487
1,11,1,1,276.190849490010712583748909045439999999,1,180.05588765517
1,11,1,1,276.190849490010712583748909045439999999,1,206.500862116129
1,11,1,1,276.190849490010712583748909045439999999,2,206.500862116129
1,11,1,1,284.082016618296732943284592161024,1,180.05588765517
1,11,1,1,288.348493063178691,2,175.439070022986
1,11,1,1,290.986976006240456800000000000000000001,1,184.922262997202
1,11,1,1,291.973183746582753302820275276608000001,2,151.778133655355
1,11,1,1,295.918767310725763482588116834399999999,1,104.907094444358
1,11,1,1,295.918767310725763482588116834399999999,1,130.843218668409
1,11,1,1,295.918767310725763482588116834399999999,2,205.900568912303
1,11,1,1,295.918767310725763482588116834399999999,2,64.9967867753089
1,11,1,1,296.2639418923639884,1,162.907707878487
1,11,1,1,2988.77954983833021117413998002744,1,64.9967867753089
1,11,1,1,300.850746765904526207297918781640000001,2,177.388393023241
1,11,1,1,305.78272622108328893200772072888,2,183.928057282163
1,11,1,1,307.755518003154794021891641507776000001,1,197.627778197077
1,11,1,1,310.71470567626205165671752267612,2,183.928057282163
1,11,1,1,310.71470567626205165671752267612,2,206.500862116129
1,11,1,1,315.64668513144081438142732462336,1,175.439070022986
1,11,1,1,315.64668513144081438142732462336,1,175.439070022986
1,11,1,1,315.64668513144081438142732462336,1,93.4328809895065
1,11,1,1,315.64668513144081438142732462336,2,205.900568912303
1,11,1,1,32.4156475861874084,1,162.907707878487
1,11,1,1,320.085466641101700833666146375876,1,180.05588765517
1,11,1,1,322.271845188258537,1,84.8185018911832
1,11,1,1,322.271845188258537,2,84.8185018911832
1,11,1,1,324.156475861874083999999999999999999999,1,162.907707878487
1,11,1,1,325.510644041798339830846928517840000001,1,104.907094444358
1,11,1,1,325.510644041798339830846928517840000001,1,151.778133655355
1,11,1,1,325.510644041798339830846928517840000001,2,93.4328809895065
1,11,1,1,333.579629229951819,2,175.439070022986
1,11,1,1,339.23352125079846,1,184.922262997202
1,11,1,1,34.52385618625133907296861363068,2,177.388393023241
1,11,1,1,340.306582407334628004976334359559999999,1,130.843218668409
1,11,1,1,344.252165971477638184744175917352000001,1,151.778133655355
1,11,1,1,355.10252077287091617910574020128,1,104.907094444358
1,11,1,1,355.10252077287091617910574020128,1,240.917672468817
1,11,1,1,355.10252077287091617910574020128,2,240.917672468817
1,11,1,1,3558.42317691147730587812210493366,1,183.928057282163
1,11,1,1,36.9898459138407204353235146043,1,104.907094444358
1,11,1,1,365.459677628746317900996324290484000001,1,190.058992524902
1,11,1,1,369.898459138407204353235146043000000001,1,130.843218668409
1,11,1,1,369.898459138407204353235146043000000001,1,205.900568912303
1,11,1,1,369.898459138407204353235146043000000001,1,206.500862116129
1,11,1,1,369.898459138407204353235146043000000001,2,151.778133655355
1,11,1,1,371.378052974960833170648086627171999999,2,104.907094444358
1,11,1,1,375.816834484621719622886908379687999999,2,180.05588765517
1,11,1,1,377.29642832117534844029984896386,2,240.917672468817
1,11,1,1,381.0723222050636034,2,87.2040222568727
1,11,1,1,383.3338790134022598,1,84.8185018911832
1,11,1,1,384.464657417571588,1,77.8607341579221
1,11,1,1,384.464657417571588,1,77.8607341579221
1,11,1,1,384.464657417571588,1,84.8185018911832
1,11,1,1,385.5954358217409162,2,175.439070022986
1,11,1,1,386.7262142259102444,2,162.907707878487
1,11,1,1,389.626376959122255252074353831959999999,2,64.9967867753089
1,11,1,1,391.599168741193760341958274610856000001,2,190.058992524902
1,11,1,1,394.558356414301017976784155779200000002,2,240.917672468817
1,11,1,1,395.77244145926487,2,87.2040222568727
1,11,1,1,396.531148196372523066668076558096000001,2,177.388393023241
1,11,1,1,399.49033586947978070149395772644,1,180.05588765517
1,11,1,1,399.49033586947978070149395772644,1,197.627778197077
1,11,1,1,4.26420390618518,2,240.917672468817
1,11,1,1,409.354294779837306150913561620920000001,2,240.917672468817
1,11,1,1,410.340690670873058695855522010367999999,1,175.439070022986
1,11,1,1,413.299878343980316330681403178711999998,1,104.907094444358
1,11,1,1,414.286274235016068875623363568160000001,1,130.843218668409
1,11,1,1,418.388009542651434,2,162.907707878487
1,11,1,1,421.191045472266336690217086294296000002,1,151.778133655355
1,11,1,1,421.68424341778421296268806648902,2,183.928057282163
1,11,1,1,421.68424341778421296268806648902,2,205.900568912303
1,11,1,1,426.123024927445099414926888241536,1,180.05588765517
1,11,1,1,429.082212600552357049752769409879999999,2,206.500862116129
1,11,1,1,429.082212600552357049752769409879999999,2,206.500862116129
1,11,1,1,429.695793584344716,1,184.922262997202
1,11,1,1,433.465054931575810000000000000000000001,2,87.2040222568727
1,11,1,1,44.38781509660886452238821752516,2,177.388393023241
1,11,1,1,443.8781509660886452238821752516,1,93.4328809895065
1,11,1,1,443.8781509660886452238821752516,2,206.500862116129
1,11,1,1,446.344140693678026586237076225220000001,1,206.500862116129
1,11,1,1,452.31136166773128,1,77.8607341579221
1,11,1,1,452.31136166773128,1,77.8607341579221
1,11,1,1,452.688287802454389400000000000000000001,2,77.8607341579221
1,11,1,1,453.742109876446170673301779146080000001,2,206.500862116129
1,11,1,1,458.674089331624933398011581093320000001,1,177.388393023241
1,11,1,1,459.849884362193467999999999999999999999,2,175.439070022986
1,11,1,1,463.619145709424562,2,77.8607341579221
1,11,1,1,474.926929751117844,2,87.2040222568727
1,11,1,1,488.26596606269750974627039277676,2,130.843218668409
1,11,1,1,503.061904428233797920399798618480000001,2,183.928057282163
1,11,1,1,517.364644848252209822058224265476000001,1,64.9967867753089
1,11,1,1,517.857842793770086094529204460199999999,2,197.627778197077
1,11,1,1,52.769658861235316,2,184.922262997202
1,11,1,1,527.721801704127611543948808354680000002,1,64.9967867753089
1,11,1,1,527.721801704127611543948808354680000002,2,64.9967867753089
1,11,1,1,530.187791431716992906303709328299999999,1,64.9967867753089
1,11,1,1,531.465849959584254,1,87.2040222568727
1,11,1,1,532.65378115930637426865861030192,1,177.388393023241
1,11,1,1,54.25177400696638997180782141964,1,240.917672468817
1,11,1,1,54.25177400696638997180782141964,2,190.058992524902
1,11,1,1,54.25177400696638997180782141964,2,190.058992524902
1,11,1,1,54.25177400696638997180782141964,2,190.058992524902
1,11,1,1,572.109616800736476066337025879840000002,1,183.928057282163
1,11,1,1,576.696986126357382,2,84.8185018911832
1,11,1,1,587.898586903783386274297046017992000001,1,177.388393023241
1,11,1,1,59.18375346214515269651762336688,1,151.778133655355
1,11,1,1,59.18375346214515269651762336688,2,104.907094444358
1,11,1,1,591.837534621451526965176233668800000001,1,183.928057282163
1,11,1,1,591.837534621451526965176233668800000001,2,183.928057282163
1,11,1,1,599.312554209743946,1,87.2040222568727
1,11,1,1,633.235906334823792,2,84.8185018911832
1,11,1,1,64.1157329173239154212274253141199999999,1,104.907094444358
1,11,1,1,64.1157329173239154212274253141199999999,1,93.4328809895065
1,11,1,1,641.157329173239154212274253141199999999,1,64.9967867753089
1,11,1,1,646.089308628417916936984055088440000001,2,183.928057282163
1,11,1,1,648.555298356007298299338956062059999998,2,64.9967867753089
1,11,1,1,66.3389997112672544,1,175.439070022986
1,11,1,1,665.8172264491329678358232628774,1,177.388393023241
1,11,1,1,665.8172264491329678358232628774,1,64.9967867753089
1,11,1,1,667.159258459903638,1,87.2040222568727
1,11,1,1,67.846704250159692,1,77.8607341579221
1,11,1,1,670.749205904311730560533064824639999998,1,64.9967867753089
1,11,1,1,684.120934522443561,2,184.922262997202
1,11,1,1,688.01113399743740009701737163998,1,180.05588765517
1,11,1,1,69.0477123725026781459372272613600000001,2,93.4328809895065
1,11,1,1,695.409103180205544184082074560839999999,1,64.9967867753089
1,11,1,1,702.807072362973688271146777481700000001,2,190.058992524902
1,11,1,1,710.20504154574183235821148040256,2,205.900568912303
1,11,1,1,72.49146640514806,1,197.627778197077
1,11,1,1,720.069000456099357807631084297040000001,2,183.928057282163
1,11,1,1,723.698178668370048,2,77.8607341579221
1,11,1,1,73.3119162786878581459372272613600000001,2,104.907094444358
1,11,1,1,73.9796918276814408706470292086,1,175.439070022986
1,11,1,1,73.9796918276814408706470292086,1,205.900568912303
1,11,1,1,737.330928549225027344115391112379999998,1,183.928057282163
1,11,1,1,744.728897731993171431180094033239999999,1,183.928057282163
1,11,1,1,746.313746751756612,1,77.8607341579221
1,11,1,1,746.313746751756612,2,77.8607341579221
1,11,1,1,75.38522694462188,1,87.2040222568727
1,11,1,1,768.929314835143176,2,77.8607341579221
1,11,1,1,768.929314835143176,2,87.2040222568727
1,11,1,1,769.388795007886985054729103769440000001,2,175.439070022986
1,11,1,1,77.9252753918244510504148707663920000001,1,190.058992524902
1,11,1,1,780.237098876836458,2,87.2040222568727
1,11,1,1,791.54488291852974,1,77.8607341579221
1,11,1,1,813.776610104495849577117321294600000001,1,183.928057282163
1,11,1,1,813.783524867193194599999999999999999999,1,87.2040222568727
1,11,1,1,82.923749639084068,1,184.922262997202
1,11,1,1,82.923749639084068,2,184.922262997202
1,11,1,1,823.640569014853375026536925189080000001,1,64.9967867753089
1,11,1,1,83.84365073803896632006663310308,1,151.778133655355
1,11,1,1,83.84365073803896632006663310308,1,183.928057282163
1,11,1,1,831.531736143139395386072608304664000001,2,240.917672468817
1,11,1,1,836.776019085302868,1,77.8607341579221
1,11,1,1,848.300466290747188650085934925279999998,1,64.9967867753089
1,11,1,1,858.164425201104714099505538819760000001,2,197.627778197077
1,11,1,1,866.055592329390734459041221935343999998,2,197.627778197077
1,11,1,1,870.699371210382714,1,77.8607341579221
1,11,1,1,870.699371210382714,1,87.2040222568727
1,11,1,1,872.584001883998260999999999999999999999,1,87.2040222568727
1,11,1,1,880.358332749409146360699647582340000001,1,183.928057282163
1,11,1,1,892.688281387356053172474152450439999998,1,64.9967867753089
1,11,1,1,90.0853461988231466,2,175.439070022986
1,11,1,1,90.3687319034285781459372272613600000001,1,190.058992524902
1,11,1,1,90.462272333546256,1,175.439070022986
1,11,1,1,90.462272333546256,2,184.922262997202
1,11,1,1,904.62272333546256,1,87.2040222568727
1,11,1,1,91.734817866324986679602316218664,2,206.500862116129
1,11,1,1,927.212137573607392245442766081120000002,1,64.9967867753089
1,11,1,1,928.691731410161021062855706665292000001,1,64.9967867753089
1,11,1,1,932.892183439695765,1,87.2040222568727
1,11,1,1,938.546075460542406,2,77.8607341579221
1,11,1,1,94.23153368077735,1,77.8607341579221
1,11,1,1,961.16164354392897,2,77.8607341579221
1,11,1,1,961.735993759858731318411379711799999999,1,64.9967867753089
1,11,1,1,966.667973215037494043121181659039999999,1,64.9967867753089
1,11,1,1,972.469427585622252,2,84.8185018911832
1,11,1,1,98.000795028008444,2,84.8185018911832
1,11,1,1,98.6395891035752544941960389448,2,205.900568912303
1,11,1,1,98.6395891035752544941960389448,2,64.9967867753089
1,11,1,1,980.007950280084439999999999999999999999,1,87.2040222568727
1,11,1,1,995.084995669008816,1,184.922262997202
1,11,1,1,995.084995669008816,1,87.2040222568727
1,11,1,1,995.084995669008816,1,87.2040222568727
1,11,1,2,0,1,150.424042044565
1,11,1,2,0,1,150.424042044565
1,11,1,2,0,1,150.424042044565
1,11,1,2,0,1,153.076899328533
1,11,1,2,0,1,158.938610462182
1,11,1,2,0,1,158.938610462182
1,11,1,2,0,1,177.246936064617
1,11,1,2,0,1,177.246936064617
1,11,1,2,0,1,177.246936064617
1,11,1,2,0,1,180.508850453478
1,11,1,2,0,1,182.742965089877
1,11,1,2,0,1,188.030052555706
1,11,1,2,0,1,188.030052555706
1,11,1,2,0,1,188.030052555706
1,11,1,2,0,1,188.030052555706
1,11,1,2,0,1,200.565389392753
1,11,1,2,0,1,200.565389392753
1,11,1,2,0,1,200.565389392753
1,11,1,2,0,1,200.565389392753
1,11,1,2,0,1,200.565389392753
1,11,1,2,0,1,200.565389392753
1,11,1,2,0,1,200.565389392753
1,11,1,2,0,1,200.565389392753
1,11,1,2,0,1,200.565389392753
1,11,1,2,0,1,200.565389392753
1,11,1,2,0,1,207.882208964675
1,11,1,2,0,1,207.882208964675
1,11,1,2,0,1,207.882208964675
1,11,1,2,0,1,207.882208964675
1,11,1,2,0,1,207.882208964675
1,11,1,2,0,1,215.993496269119
1,11,1,2,0,1,215.993496269119
1,11,1,2,0,1,249.458650757609
1,11,1,2,0,1,249.458650757609
1,11,1,2,0,1,249.458650757609
1,11,1,2,0,1,249.458650757609
1,11,1,2,0,1,249.458650757609
1,11,1,2,0,1,259.053214248287
1,11,1,2,0,1,259.053214248287
1,11,1,2,0,1,78.9243125726953
1,11,1,2,0,1,78.9243125726953
1,11,1,2,0,1,78.9243125726953
1,11,1,2,0,1,80.7597617022929
1,11,1,2,0,1,80.7597617022929
1,11,1,2,0,1,80.7597617022929
1,11,1,2,0,1,82.6826131713951
1,11,1,2,0,1,82.6826131713951
1,11,1,2,0,1,82.6826131713951
1,11,1,2,0,1,82.6826131713951
1,11,1,2,0,1,82.6826131713951
1,11,1,2,0,1,90.4341081562134
1,11,1,2,0,1,99.7893607240975
1,11,1,2,0,1,99.7893607240975
1,11,1,2,0,1,99.7893607240975
1,11,1,2,0,1,99.7893607240975
1,11,1,2,0,2,153.076899328533
1,11,1,2,0,2,158.938610462182
1,11,1,2,0,2,158.938610462182
1,11,1,2,0,2,158.938610462182
1,11,1,2,0,2,158.938610462182
1,11,1,2,0,2,158.938610462182
1,11,1,2,0,2,177.246936064617
1,11,1,2,0,2,177.246936064617
1,11,1,2,0,2,177.246936064617
1,11,1,2,0,2,180.508850453478
1,11,1,2,0,2,180.508850453478
1,11,1,2,0,2,180.508850453478
1,11,1,2,0,2,180.508850453478
1,11,1,2,0,2,182.742965089877
1,11,1,2,0,2,188.030052555706
1,11,1,2,0,2,188.030052555706
1,11,1,2,0,2,188.030052555706
1,11,1,2,0,2,188.030052555706
1,11,1,2,0,2,200.565389392753
1,11,1,2,0,2,200.565389392753
1,11,1,2,0,2,200.565389392753
1,11,1,2,0,2,207.882208964675
1,11,1,2,0,2,207.882208964675
1,11,1,2,0,2,215.993496269119
1,11,1,2,0,2,215.993496269119
1,11,1,2,0,2,249.458650757609
1,11,1,2,0,2,249.458650757609
1,11,1,2,0,2,259.053214248287
1,11,1,2,0,2,259.053214248287
1,11,1,2,0,2,259.053214248287
1,11,1,2,0,2,259.053214248287
1,11,1,2,0,2,259.053214248287
1,11,1,2,0,2,74.6810699612601
1,11,1,2,0,2,74.6810699612601
1,11,1,2,0,2,74.6810699612601
1,11,1,2,0,2,80.7597617022929
1,11,1,2,0,2,80.7597617022929
1,11,1,2,0,2,80.7597617022929
1,11,1,2,0,2,82.6826131713951
1,11,1,2,0,2,82.6826131713951
1,11,1,2,0,2,82.6826131713951
1,11,1,2,0,2,82.6826131713951
1,11,1,2,0,2,90.4341081562134
1,11,1,2,0,2,90.4341081562134
1,11,1,2,0,2,90.4341081562134
1,11,1,2,0,2,99.7893607240975
1,11,1,2,0,2,99.7893607240975
1,11,1,2,0,2,99.7893607240975
1,11,1,2,1004.1312229023634416,1,188.030052555706
1,11,1,2,1006.392779710702098,1,74.6810699612601
1,11,1,2,101.770056375239538,2,259.053214248287
1,11,1,2,1017.70056375239538,1,74.6810699612601
1,11,1,2,1017.70056375239538,2,215.993496269119
1,11,1,2,103.57156855875401721890584089204,1,180.508850453478
1,11,1,2,103.57156855875401721890584089204,2,82.6826131713951
1,11,1,2,1035.4160920843815218,2,150.424042044565
1,11,1,2,1045.57964449789769763847801281488,1,78.9243125726953
1,11,1,2,105.539317722470632,1,207.882208964675
1,11,1,2,1065.30756231861274853731722060384,1,99.7893607240975
1,11,1,2,1066.3240351316764926,1,74.6810699612601
1,11,1,2,1074.23948396086179,1,249.458650757609
