"","PER","PBR","PCR","PSR"
"1",6.67149304474276,1.18189324730215,4.36833558466193,1.20119847561076
"2",3.85079854074298,1.27724347370353,2.69227767793514,1.47958082445092
"3",18.9851714461906,0.387457197385515,7.60607206067529,0.295741846185311
"4",39.8824029207768,4.34951555949639,26.5800750025681,4.631495644275
"5",12.7156326175349,0.782235416533674,14.9166429960872,0.683295406097436
"6",14.3571959313459,1.22054524154115,9.94936787223529,0.750182973015648
"7",80.3940328189458,7.99421064721969,55.0828521120126,21.4307685490276
"8",NA,4.89609854409818,NA,37.9726343784994
"9",11.706738166923,0.423258786324092,3.37179268872344,0.304587282810437
"10",6.27919749630944,0.540812703923997,NA,NA
"11",29.9003712889996,5.67973942097941,24.98223409497,3.02526616954428
"12",6.23424316841971,0.872514539896104,4.50078225695887,1.15562932360436
"13",15.9914946130288,0.678494636269202,4.13451029417554,0.341233835517207
"14",5.8321451162616,0.499912150474617,NA,NA
"15",9.93414108891873,0.754590993667097,10.137748365765,0.546136067259177
"16",NA,0.233875576630826,2.48901507377135,0.274245881319729
"17",21.8689249714775,1.25433450495697,58.8430168457406,1.67438172914187
"18",9.29414691129276,0.794147538493377,8.88217326775071,0.281581915249978
"19",23.4198775023832,2.3973702794132,12.3196580860844,1.46902303123318
"20",6.37055638364919,0.282061169511809,1.82695864417998,0.141411012472661
"21",8.5436193222783,0.466145449181295,7.26956699555237,NA
"22",16.0633896345791,1.78091483364277,17.6187306088067,3.23926164229006
"23",6.48049743548474,0.664978346224779,24.4069492220651,1.01123494491327
"24",43.3749206387597,1.72984751202622,NA,0.439484651431668
"25",27.3506586848398,4.80792158974359,32.4207637811791,6.66902539910209
"26",237.06671519833,2.0179655349019,23.1037551536114,4.69817776499793
"27",8.89433325022176,0.676392365415867,2.42862926360754,0.17981018888619
"28",9.86883573190098,0.853152600419931,4.9687652389239,NA
"29",4.7389659631487,0.390413806942472,NA,NA
"30",NA,0.669351413622149,69.3744378181818,0.668897353181046
"31",NA,NA,NA,NA
"32",5.12221307244174,0.597225318694949,5.85777310739373,0.488908968510124
"33",42.7344485838608,1.780171690981,34.4345578049299,4.0085348298125
"34",16.0291240045506,1.3261840144325,9.51678486997636,1.2281551000247
"35",24.7243162101144,1.84720624437747,12.7005069506726,1.55621998654743
"36",11.7242467052728,1.55533219205499,4.93581233592096,0.939027302331258
"37",4.34298946687949,0.361164306909008,NA,NA
"38",636.269264842105,4.43501658159584,NA,10.1660401110021
"39",10.4103400575163,0.486550347192712,1.78718841281636,0.305519547214206
"40",23.0749279538905,3.00492564619787,13.591343093571,1.07881972514147
"41",21.2645199293643,1.76255764887922,17.372744641385,4.39603767123288
"42",12.3748859585756,0.869604149422185,2.87993866707741,0.491521313444838
"43",17.8282346299258,5.74004575471178,11.5812423806344,2.30615290784176
"44",13.3744855967078,1.37317496831135,11.9460894425158,0.346859880466749
"45",21.1920053667163,0.539327721807432,8.51994108890885,0.208836488832063
"46",37.8971537034434,0.863879050380457,7.38027230327084,0.887230589977296
"47",13.5109327030922,0.621784141089497,20.664416511022,0.308158671649463
"48",13.0199173225483,0.304940994090383,3.29527140005078,0.249804673466343
"49",NA,0.340119852951055,1.12912115140162,0.208044351100811
"50",NA,0.735870032462239,29.9963746223565,0.942888074300583
"51",5.17453887666076,0.444051640228029,3.68235385549953,0.263386956639841
"52",7.92327643051359,0.856727821637845,NA,NA
"53",7.65026996409422,0.588334974191126,3.55582641321762,0.587919379442539
"54",20.5454340424095,0.45093494293591,NA,0.523016811702332
"55",27.8081157169407,2.6932193761163,9.71132148976535,2.01897108765374
"56",NA,0.601426612120272,NA,NA
"57",NA,0.293645444340731,21.0574113964224,0.204774723637547
"58",7.17627561837456,0.430171193221935,64.0209246935201,0.139606446438801
"59",66.6307112534965,3.61978980311521,27.6781168024691,1.36801029565686
"60",22.8462403911439,1.08442278362915,6.3316834627578,1.08404303945372
"61",24.6589724947735,2.34886329439097,12.886243820102,1.19764521525756
"62",36.1914501145631,2.95311681993187,15.728773678481,1.84695999692811
"63",9.90272337184816,0.707169429914124,NA,NA
"64",6.86061971830986,0.690235792019347,14.8266233766234,NA
"65",4.03359988231261,0.483047346405408,7.48877093126856,0.189083433779144
"66",13.4170906480151,0.948983975933255,5.75546622834901,0.893729343306135
"67",5.5990099009901,0.598195100988397,3.27677682209144,0.32948245254677
"68",22.0812547470817,6.52660433582519,9.84652828802776,0.589506307588428
"69",9.5169597075718,0.8542513439925,4.52419805709557,0.340145163120567
"70",30.672602268359,4.42188998849824,21.9830281364522,0.717735118951143
"71",128.713364819277,4.06051283922463,123.267799384615,3.15449092913386
"72",86.9758234300791,1.05017162318009,53.2533716962843,0.357536981463605
"73",47.9301310043668,3.18514219384794,7.37965038099507,0.60089784298697
"74",26.3370646766169,1.29205141764634,9.77909482758621,0.365439044594781
"75",9.44853337324154,0.677110100598443,NA,NA
"76",6.996818185251,0.3556271574372,4.09192978306054,0.184758582388513
"77",21.0429400235817,1.55515362974843,9.74234849825949,2.03879610956954
"78",7.28028734248015,0.897589772839826,NA,NA
"79",NA,33.6205581786543,NA,9.78093862639217
"80",15.5251915131227,0.465474017680782,3.98865178959681,0.320423751437099
"81",50.7751439565217,1.76761565508264,31.2253559090909,1.9222878440216
"82",20.3678510816944,3.55181363012795,31.827776749409,1.94610430254409
"83",21.9970885119507,3.19558958333333,12.7367070535714,0.820329043388252
"84",4.53101553684934,0.727647569178139,2.55349418530351,0.200732464496096
"85",142.434292,3.92561209003215,949.561946666667,3.62121081355932
